,state,name,type,city,county,enroll,mmr,overall,xrel,xmed,xper
23577,Minnesota,Pioneers Academy,,,Hennepin,11.0,90.91,92.06,4.33,1.95,9.09
23578,Minnesota,Richmond Elementary,,,Stearns,22.0,90.91,92.06,4.33,1.95,4.55
23579,Minnesota,St Jerome,,,Ramsey,11.0,90.91,92.06,4.33,1.95,9.09
23580,Minnesota,St Johns Lutheran-Goodhue,,,Goodhue,11.0,90.91,92.06,4.33,1.95,6.29
23581,Minnesota,St Marys Elementary,,,Brown,22.0,90.91,92.06,4.33,1.95,9.09
23582,Minnesota,St Philip,,,Meeker,11.0,90.91,92.06,4.33,1.95,9.09
23583,Minnesota,St. Peter Claver Catholic,,,Ramsey,11.0,90.91,92.06,4.33,1.95,6.29
23584,Minnesota,Moreland Elementary,,,Dakota,76.0,90.79,92.06,4.33,5.26,1.32
23585,Minnesota,Edward Neill Elementary,,,Dakota,65.0,90.77,92.06,4.33,1.95,7.69
23586,Minnesota,Hope Academy,,,Hennepin,43.0,90.7,92.06,4.33,1.95,6.29
23587,Minnesota,Kimball Elementary,,,Stearns,43.0,90.7,92.06,4.33,9.3,6.29
23588,Minnesota,Paynesville Elementary,,,Stearns,43.0,90.7,92.06,4.33,1.95,4.65
23589,Minnesota,Bagley Elementary,,,Clearwater,75.0,90.67,92.06,4.33,1.95,2.67
23590,Minnesota,Hanover Elementary,,,Wright,75.0,90.67,92.06,4.33,1.95,9.33
23591,Minnesota,Webster,,,Hennepin,75.0,90.67,92.06,4.33,1.95,4.0
23592,Minnesota,Mesabi East Elementary,,,St. Louis,64.0,90.63,92.06,4.33,1.56,3.13
23593,Minnesota,Academia Cesar Chavez Chtr,,,Ramsey,53.0,90.57,92.06,4.33,1.95,6.29
23594,Minnesota,Franklin Elementary,,,St. Louis,53.0,90.57,92.06,4.33,1.95,9.43
23595,Minnesota,Epiphany,,,Anoka,42.0,90.48,92.06,4.33,1.95,9.52
23596,Minnesota,Holy Spirit,,,Olmsted,21.0,90.48,92.06,4.33,1.95,9.52
23597,Minnesota,Lake Elmo Elementary,,,Washington,105.0,90.48,92.06,4.33,1.95,5.71
23598,Minnesota,Leroy - Ostrander Public Schools,,,Mower,21.0,90.48,92.06,4.33,1.95,9.52
23599,Minnesota,New York Mills Public Schools,,,Otter Tail,63.0,90.48,92.06,4.33,1.95,6.35
23600,Minnesota,Sebeka Elementary,,,Wadena,42.0,90.48,92.06,4.33,1.95,9.52
23601,Minnesota,St Michael Catholic,,,Wright,42.0,90.48,92.06,4.33,1.95,9.52
23602,Minnesota,Sunny Hollow Montessori,,,Ramsey,21.0,90.48,92.06,4.33,1.95,4.76
23603,Minnesota,Good Shepherd Catholic,,,Hennepin,31.0,90.32,92.06,4.33,1.95,9.68
23604,Minnesota,Wellstone,,,Ramsey,93.0,90.32,92.06,4.33,1.95,6.29
23605,Minnesota,Green Central Park,,,Hennepin,41.0,90.24,92.06,4.33,1.95,6.29
23606,Minnesota,St. Paul Academy - Summit (Lower),,,Ramsey,41.0,90.24,92.06,4.33,2.44,2.44
23607,Minnesota,Rockford Elementary,,,Wright,133.0,90.23,92.06,4.33,1.95,7.52
23608,Minnesota,Blackduck Elementary,,,Beltrami,51.0,90.2,92.06,4.33,1.95,9.8
23609,Minnesota,Galtier,,,Ramsey,51.0,90.2,92.06,4.33,1.95,1.96
23610,Minnesota,Cedar Island Elementary,,,Hennepin,71.0,90.14,92.06,4.33,1.95,9.86
23611,Minnesota,Madison Elementary,,,Stearns,121.0,90.08,92.06,4.33,1.95,1.65
23612,Minnesota,Bridges Elementary,,,Blue Earth,40.0,90.0,92.06,4.33,1.95,10.0
23613,Minnesota,Gatewood Elementary,,,Hennepin,70.0,90.0,92.06,4.33,1.95,5.71
23614,Minnesota,Henning,,,Otter Tail,30.0,90.0,92.06,4.33,1.95,3.33
23615,Minnesota,Hill Montessori,,,Ramsey,90.0,90.0,92.06,4.33,1.95,4.44
23616,Minnesota,New Life Academy,,,Washington,30.0,90.0,92.06,4.33,3.33,6.67
23617,Minnesota,Noble Elementary,,,Hennepin,50.0,90.0,92.06,4.33,1.95,8.0
23618,Minnesota,Norman Cty. W. Elementary,,,Norman,10.0,90.0,92.06,4.33,1.95,6.29
23619,Minnesota,Rockville Elementary,,,Stearns,20.0,90.0,92.06,4.33,1.95,6.29
23620,Minnesota,Schoolcraft Learning Community,,,Beltrami,20.0,90.0,92.06,4.33,1.95,5.0
23621,Minnesota,Seven Hills Prepatory Academy - Lower,,,Hennepin,100.0,90.0,92.06,4.33,1.95,8.0
23622,Minnesota,Sibley Elementary,,,Freeborn,70.0,90.0,92.06,4.33,1.95,1.43
23623,Minnesota,Sojourner Truth Academy,,,Hennepin,30.0,90.0,92.06,4.33,1.95,6.29
23624,Minnesota,St Croix Catholic,,,Washington,30.0,90.0,92.06,4.33,1.95,10.0
23625,Minnesota,St Raphael,,,Brown,10.0,90.0,92.06,4.33,1.95,10.0
23626,Minnesota,St. Pascal Baylon,,,Ramsey,10.0,90.0,92.06,4.33,1.95,6.29
23627,Minnesota,Churchill Elementary,,,Olmsted,79.0,89.87,92.06,4.33,1.95,10.13
23628,Minnesota,Little Canada Elementary,,,Ramsey,79.0,89.87,92.06,4.33,1.95,6.29
23629,Minnesota,Northrop Elementary,,,Hennepin,79.0,89.87,92.06,4.33,1.95,1.27
23630,Minnesota,Parkside Elementary,,,Wright,59.0,89.83,92.06,4.33,1.95,8.47
23631,Minnesota,Paul Bunyan Center,,,Beltrami,226.0,89.82,92.06,4.33,1.95,3.98
23632,Minnesota,Winona Area Catholic,,,Winona,49.0,89.8,92.06,4.33,2.04,6.29
23633,Minnesota,Eagle Creek,,,Scott,127.0,89.76,92.06,4.33,1.95,4.72
23634,Minnesota,Carondelet Catholic,,,Hennepin,39.0,89.74,92.06,4.33,1.95,7.69
23635,Minnesota,E.D. Williams Elementary,,,Ramsey,78.0,89.74,92.06,4.33,1.95,2.56
23636,Minnesota,Urban Academy Charter,,,Ramsey,39.0,89.74,92.06,4.33,1.95,6.29
23637,Minnesota,Westwood Elementary,,,Stearns,78.0,89.74,92.06,4.33,1.95,2.56
23638,Minnesota,Pine City Elem2,,,Pine,107.0,89.72,92.06,4.33,0.93,5.61
23639,Minnesota,A.C.G.C. Elementary,,,Kandiyohi,58.0,89.66,92.06,4.33,1.95,5.17
23640,Minnesota,Breckenridge Elementary,,,Wilkin,48.0,89.58,92.06,4.33,1.95,6.29
23641,Minnesota,Fairmont Elementary,,,Martin,105.0,89.52,92.06,4.33,1.95,1.9
23642,Minnesota,Community Christian,,,Kandiyohi,19.0,89.47,92.06,4.33,1.95,6.29
23643,Minnesota,St Peter,,,Ramsey,19.0,89.47,92.06,4.33,1.95,10.53
23644,Minnesota,Swanville Elementary,,,Morrison,19.0,89.47,92.06,4.33,1.95,10.53
23645,Minnesota,John A. Johnson,,,Ramsey,66.0,89.39,92.06,4.33,1.95,6.29
23646,Minnesota,Randolph Elementary,,,Dakota,47.0,89.36,92.06,4.33,1.95,10.64
23647,Minnesota,Athlos Leadership Academy,,,Hennepin,103.0,89.32,92.06,4.33,1.95,0.97
23648,Minnesota,Scandia Elementary,,,Washington,56.0,89.29,92.06,4.33,1.79,8.93
23649,Minnesota,Hall Elementary,,,Hennepin,37.0,89.19,92.06,4.33,1.95,6.29
23650,Minnesota,Loring Elementary,,,Hennepin,74.0,89.19,92.06,4.33,1.95,2.7
23651,Minnesota,Crossroads Science,,,Ramsey,46.0,89.13,92.06,4.33,1.95,2.17
23652,Minnesota,Hiawatha Leadership Academy-Morris Park,,,Hennepin,55.0,89.09,92.06,4.33,1.95,6.29
23653,Minnesota,Monroe Elementary,,,Hennepin,82.0,89.02,92.06,4.33,1.95,2.44
23654,Minnesota,All Saints Academy - St. Joseph,,,Stearns,18.0,88.89,92.06,4.33,1.95,6.29
23655,Minnesota,Dayton Elementary,,,Hennepin,72.0,88.89,92.06,4.33,1.95,6.29
23656,Minnesota,Golden Years Montessori,,,Hennepin,27.0,88.89,92.06,4.33,1.95,6.29
23657,Minnesota,Grygla Elementary,,,Marshall,9.0,88.89,92.06,4.33,1.95,11.11
23658,Minnesota,Jean Lyle Childrens Center,,,Ramsey,9.0,88.89,92.06,4.33,1.95,11.11
23659,Minnesota,Mary Queen Of Peace Catholic,,,Sherburne,9.0,88.89,92.06,4.33,1.95,11.11
23660,Minnesota,Minneapolis Jewish Day,,,Hennepin,18.0,88.89,92.06,4.33,1.95,11.11
23661,Minnesota,Montessori Program,,,Washington,18.0,88.89,92.06,4.33,1.95,11.11
23662,Minnesota,Pillsbury Elementary,,,Hennepin,63.0,88.89,92.06,4.33,1.95,6.35
23663,Minnesota,Rochester Central Lutheran,,,Olmsted,27.0,88.89,92.06,4.33,1.95,6.29
23664,Minnesota,St Boniface,,,Stearns,27.0,88.89,92.06,4.33,1.95,11.11
23665,Minnesota,St James Lutheran,,,Wright,9.0,88.89,92.06,4.33,1.95,6.29
23666,Minnesota,St Theodores El,,,Freeborn,9.0,88.89,92.06,4.33,1.95,6.29
23667,Minnesota,St Wenceslaus,,,Scott,18.0,88.89,92.06,4.33,1.95,11.11
23668,Minnesota,Talahi Community Elementary,,,Stearns,90.0,88.89,92.06,4.33,1.95,6.29
23669,Minnesota,Nisswa Elementary,,,Crow Wing,44.0,88.64,92.06,4.33,1.95,9.09
23670,Minnesota,Lake Ripley Elementary,,,Meeker,123.0,88.62,92.06,4.33,1.95,5.69
23671,Minnesota,Lucy Craft Laney,,,Hennepin,70.0,88.57,92.06,4.33,1.95,6.29
23672,Minnesota,Torah Academy,,,Hennepin,26.0,88.46,92.06,4.33,1.95,11.54
23673,Minnesota,Ulen-Hitterdal Elementary,,,Clay,26.0,88.46,92.06,4.33,1.95,6.29
23674,Minnesota,Rippleside Elementary,,,Aitkin,95.0,88.42,92.06,4.33,1.95,3.16
23675,Minnesota,Forest Lake Elementary,,,Itasca,69.0,88.41,92.06,4.33,1.95,11.59
23676,Minnesota,Ellen Hopkins Elementary,,,Clay,155.0,88.39,92.06,4.33,1.95,2.58
23677,Minnesota,Vaughan Elementary,,,St. Louis,43.0,88.37,92.06,4.33,1.95,2.33
23678,Minnesota,Calvin Christian - Edina,,,Hennepin,17.0,88.24,92.06,4.33,1.95,5.88
23679,Minnesota,Christ Lutheran,,,Ramsey,17.0,88.24,92.06,4.33,1.95,6.29
23680,Minnesota,Holy Trinity,,,Morrison,17.0,88.24,92.06,4.33,1.95,5.88
23681,Minnesota,Wrenshall Elementary,,,Carlton,34.0,88.24,92.06,4.33,1.95,8.82
23682,Minnesota,Chelsea Heights,,,Ramsey,76.0,88.16,92.06,4.33,1.95,5.26
23683,Minnesota,Eisenhower Elementary,,,Hennepin,59.0,88.14,92.06,4.33,1.69,6.78
23684,Minnesota,Discovery Elementary,,,Wright,42.0,88.1,92.06,4.33,4.76,7.14
23685,Minnesota,Nevis Elementary,,,Hubbard,42.0,88.1,92.06,4.33,1.95,11.9
23686,Minnesota,International Spanish Language Academy,,,Hennepin,50.0,88.0,92.06,4.33,2.0,8.0
23687,Minnesota,Raleigh Edison Charter,,,St. Louis,50.0,88.0,92.06,4.33,1.95,4.0
23688,Minnesota,Gideon Pond Elementary,,,Dakota,91.0,87.91,92.06,4.33,1.95,8.79
23689,Minnesota,Mississippi,,,Ramsey,91.0,87.91,92.06,4.33,1.95,2.2
23690,Minnesota,Ada Elementary,,,Norman,41.0,87.8,92.06,4.33,1.95,6.29
23691,Minnesota,Washington Elementary,,,St. Louis,49.0,87.76,92.06,4.33,2.04,6.29
23692,Minnesota,Minnewashta Elementary,,,Hennepin,161.0,87.58,92.06,4.33,1.24,11.18
23693,Minnesota,Armatage Elementary,,,Hennepin,104.0,87.5,92.06,4.33,1.95,4.81
23694,Minnesota,Edgerton Elementary,,,Pipestone,40.0,87.5,92.06,4.33,1.95,2.5
23695,Minnesota,First Ev Lutheran,,,McLeod,16.0,87.5,92.06,4.33,1.95,12.5
23696,Minnesota,Holy Redeemer,,,Lyon,24.0,87.5,92.06,4.33,1.95,6.29
23697,Minnesota,Holy Redeemer,,,Le Sueur,8.0,87.5,92.06,4.33,1.95,6.29
23698,Minnesota,Lafayette Public Charter,,,Nicollet,16.0,87.5,92.06,4.33,1.95,6.29
23699,Minnesota,Maternity Of Mary/St Andrew,,,Ramsey,24.0,87.5,92.06,4.33,1.95,4.17
23700,Minnesota,Montessori School Of St Cloud I,,,Stearns,8.0,87.5,92.06,4.33,1.95,12.5
23701,Minnesota,Mountain Lake Christian,,,Cottonwood,8.0,87.5,92.06,4.33,1.95,12.5
23702,Minnesota,Murdock Elementary,,,Swift,56.0,87.5,92.06,4.33,1.95,5.36
23703,Minnesota,Nicollet Elementary,,,Nicollet,24.0,87.5,92.06,4.33,1.95,6.29
23704,Minnesota,Our Lady Of Victory,,,Otter Tail,16.0,87.5,92.06,4.33,1.95,12.5
23705,Minnesota,Sacred Heart,,,Mower,16.0,87.5,92.06,4.33,1.95,12.5
23706,Minnesota,St Johns Lutheran,,,Sherburne,8.0,87.5,92.06,4.33,1.95,6.29
23707,Minnesota,St Maximilian Kolbe,,,Wright,8.0,87.5,92.06,4.33,1.95,6.29
23708,Minnesota,St. Cloud Math & Science Academy,,,,40.0,87.5,92.06,4.33,1.95,6.29
23709,Minnesota,Trimont Elementary,,,Martin,16.0,87.5,92.06,4.33,1.95,12.5
23710,Minnesota,Trinity Lutheran,,,Scott,8.0,87.5,92.06,4.33,1.95,12.5
23711,Minnesota,Central Park Elementary,,,Ramsey,71.0,87.32,92.06,4.33,1.95,6.29
23712,Minnesota,Dilworth Elementary,,,Clay,102.0,87.25,92.06,4.33,1.95,6.29
23713,Minnesota,Barton Open Elementary,,,Hennepin,78.0,87.18,92.06,4.33,1.95,1.28
23714,Minnesota,Belgrade-Brooten-Elrosa Elementary,,,Stearns,39.0,87.18,92.06,4.33,1.95,2.56
23715,Minnesota,Grand Meadow Elementary,,,Mower,39.0,87.18,92.06,4.33,1.95,2.56
23716,Minnesota,Partnership Academy Inc,,,Hennepin,39.0,87.18,92.06,4.33,1.95,6.29
23717,Minnesota,St Marys - Marian,,,Steele,31.0,87.1,92.06,4.33,1.95,3.23
23718,Minnesota,Yinghua Academy,,,Hennepin,85.0,87.06,92.06,4.33,1.95,10.59
23719,Minnesota,Bryn Mawr Elementary,,,Hennepin,54.0,87.04,92.06,4.33,1.95,6.29
23720,Minnesota,Brandon-Evansville Elem K-3,,,Douglas,46.0,86.96,92.06,4.33,1.95,6.52
23721,Minnesota,Cleveland Public,,,Le Sueur,38.0,86.84,92.06,4.33,1.95,10.53
23722,Minnesota,Heart Of The Lake Elementary,,,Otter Tail,106.0,86.79,92.06,4.33,1.95,1.89
23723,Minnesota,Heights,,,Ramsey,75.0,86.67,92.06,4.33,1.95,6.29
23724,Minnesota,Jefferson Elementary,,,Anoka,120.0,86.67,92.06,4.33,1.95,2.5
23725,Minnesota,Lake Nokomis Community School - Wenonah Campus,,,Hennepin,105.0,86.67,92.06,4.33,1.95,0.95
23726,Minnesota,Lancaster Elementary,,,Kittson,15.0,86.67,92.06,4.33,1.95,6.29
23727,Minnesota,St Marys Elementary,,,Houston,15.0,86.67,92.06,4.33,1.95,6.67
23728,Minnesota,Victory Christian Academy,,,St. Louis,15.0,86.67,92.06,4.33,1.95,13.33
23729,Minnesota,Nova Classical Academy - Lower,,,Ramsey,82.0,86.59,92.06,4.33,1.95,2.44
23730,Minnesota,Lakeview Elementary,,,Freeborn,52.0,86.54,92.06,4.33,1.95,1.92
23731,Minnesota,Highland Park Elementary,,,Ramsey,59.0,86.44,92.06,4.33,1.95,1.69
23732,Minnesota,Waubun/Ogema,,,Mahnomen,59.0,86.44,92.06,4.33,1.95,6.29
23733,Minnesota,Holy Spirit,,,Ramsey,22.0,86.36,92.06,4.33,1.95,13.64
23734,Minnesota,Cokato Elementary,,,Wright,92.0,85.87,92.06,4.33,1.95,13.04
23735,Minnesota,Babbitt Elementary,,,St. Louis,14.0,85.71,92.06,4.33,1.95,14.29
23736,Minnesota,Karner Blue Elementary,,,,7.0,85.71,92.06,4.33,1.95,6.29
23737,Minnesota,Lakewood Elementary,,,St. Louis,35.0,85.71,92.06,4.33,1.95,6.29
23738,Minnesota,Mounds Park Academy,,,Ramsey,14.0,85.71,92.06,4.33,1.95,6.29
23739,Minnesota,Southview Christian,,,Dakota,7.0,85.71,92.06,4.33,1.95,14.29
23740,Minnesota,St Agnes,,,Douglas,7.0,85.71,92.06,4.33,1.95,14.29
23741,Minnesota,St Johns Ev Lutheran,,,Houston,7.0,85.71,92.06,4.33,1.95,6.29
23742,Minnesota,Woodcrest Baptist Academy,,,Anoka,7.0,85.71,92.06,4.33,1.95,14.29
23743,Minnesota,Farnsworth Lower,,,Ramsey,97.0,85.57,92.06,4.33,1.95,6.29
23744,Minnesota,Milaca Elementary,,,Mille Lacs,124.0,85.48,92.06,4.33,0.81,3.23
23745,Minnesota,Grainwood Elementary,,,Scott,75.0,85.33,92.06,4.33,1.95,12.0
23746,Minnesota,Cannon River Stem,,,Rice,40.0,85.0,92.06,4.33,1.95,2.5
23747,Minnesota,Providence Academy,,,Hennepin,40.0,85.0,92.06,4.33,1.95,12.5
23748,Minnesota,St. Agnes El,,,Ramsey,40.0,85.0,92.06,4.33,1.95,12.5
23749,Minnesota,Oak Hill Community Elementary,,,Stearns,113.0,84.96,92.06,4.33,1.95,1.77
23750,Minnesota,Andersen United Community,,,Hennepin,93.0,84.95,92.06,4.33,1.95,6.29
23751,Minnesota,Palmer Lake Elementary,,,Hennepin,79.0,84.81,92.06,4.33,1.95,6.33
23752,Minnesota,Athlos Academy Of Saint Cloud,,,Stearns,85.0,84.71,92.06,4.33,1.95,2.35
23753,Minnesota,Christian Life Academy,,,Dakota,13.0,84.62,92.06,4.33,1.95,6.29
23754,Minnesota,Crossroads Montessori,,,Ramsey,65.0,84.62,92.06,4.33,1.95,6.29
23755,Minnesota,Hollandale Christian,,,Freeborn,13.0,84.62,92.06,4.33,1.95,15.38
23756,Minnesota,Natural Science Academy,,,,13.0,84.62,92.06,4.33,1.95,6.29
23757,Minnesota,St Alphonsus,,,Hennepin,13.0,84.62,92.06,4.33,1.95,6.29
23758,Minnesota,Bold-Bird Island Elementary,,,Renville,58.0,84.48,92.06,4.33,1.95,15.52
23759,Minnesota,Excell Academy Charter,,,Hennepin,58.0,84.48,92.06,4.33,1.95,1.72
23760,Minnesota,Sheridan Elementary,,,Hennepin,58.0,84.48,92.06,4.33,1.95,5.17
23761,Minnesota,St Elizabeth Ann Seton,,,Dakota,32.0,84.38,92.06,4.33,1.95,15.63
23762,Minnesota,Community Of Saints,,,Dakota,19.0,84.21,92.06,4.33,1.95,15.79
23763,Minnesota,Groveland,,,Ramsey,76.0,84.21,92.06,4.33,1.95,1.32
23764,Minnesota,Marcy Open Elementary,,,Hennepin,76.0,84.21,92.06,4.33,1.95,6.29
23765,Minnesota,Kipp Minnesota Charter,,,Hennepin,56.0,83.93,92.06,4.33,1.95,8.93
23766,Minnesota,Excelsior Elementary,,,Hennepin,124.0,83.87,92.06,4.33,1.95,8.06
23767,Minnesota,Jenny Lind Elementary,,,Hennepin,68.0,83.82,92.06,4.33,1.95,6.29
23768,Minnesota,Agamim Classical Academy,,,Hennepin,61.0,83.61,92.06,4.33,1.95,4.92
23769,Minnesota,Community School Of Excellence,,,Ramsey,140.0,83.57,92.06,4.33,1.95,6.29
23770,Minnesota,Como Park Elementary,,,Ramsey,91.0,83.52,92.06,4.33,1.95,6.29
23771,Minnesota,Bridge View,,,Ramsey,6.0,83.33,92.06,4.33,1.95,16.67
23772,Minnesota,Discovery Community Elementary,,,Stearns,84.0,83.33,92.06,4.33,1.95,6.29
23773,Minnesota,Garfield Elementary,,,Crow Wing,54.0,83.33,92.06,4.33,1.95,5.56
23774,Minnesota,Immanuel Lutheran,,,Sibley,6.0,83.33,92.06,4.33,1.95,6.29
23775,Minnesota,Nokomis South,,,Ramsey,48.0,83.33,92.06,4.33,1.95,6.29
23776,Minnesota,Northome Elementary,,,Koochiching,12.0,83.33,92.06,4.33,1.95,16.67
23777,Minnesota,Onamia Elementary,,,Mille Lacs,24.0,83.33,92.06,4.33,1.95,6.29
23778,Minnesota,Salem Lutheran,,,Washington,12.0,83.33,92.06,4.33,1.95,16.67
23779,Minnesota,St John The Baptist,,,Ramsey,30.0,83.33,92.06,4.33,1.95,10.0
23780,Minnesota,St. Mark,,,Ramsey,6.0,83.33,92.06,4.33,1.95,6.29
23781,Minnesota,Cologne Academy,,,Carver,65.0,83.08,92.06,4.33,1.95,3.08
23782,Minnesota,Al-Amal,,,Anoka,35.0,82.86,92.06,4.33,1.95,14.29
23783,Minnesota,American Indian,,,Ramsey,70.0,82.86,92.06,4.33,1.95,6.29
23784,Minnesota,Marine Area Community,,,Washington,23.0,82.61,92.06,4.33,1.95,4.35
23785,Minnesota,Robert Asp Elementary,,,Clay,126.0,82.54,92.06,4.33,1.95,1.59
23786,Minnesota,Buffalo Lake-Hector Elementary,,,Renville,40.0,82.5,92.06,4.33,1.95,17.5
23787,Minnesota,Bethune Elementary,,,Hennepin,57.0,82.46,92.06,4.33,1.95,6.29
23788,Minnesota,Calvin Christian Grades K-8,,,Anoka,17.0,82.35,92.06,4.33,1.95,17.65
23789,Minnesota,Ridgeway Community,,,Winona,17.0,82.35,92.06,4.33,1.95,17.65
23790,Minnesota,St James,,,St. Louis,17.0,82.35,92.06,4.33,1.95,5.88
23791,Minnesota,Pilot Knob Stem Magnet,,,Dakota,90.0,82.22,92.06,4.33,1.95,6.29
23792,Minnesota,Jackson,,,Ramsey,73.0,82.19,92.06,4.33,1.95,6.29
23793,Minnesota,Earle Brown Elementary,,,Hennepin,174.0,82.18,92.06,4.33,1.95,6.29
23794,Minnesota,Parnassus Preparatory,,,Hennepin,128.0,82.03,92.06,4.33,1.95,5.47
23795,Minnesota,Normandale Hills Elementary,,,Hennepin,72.0,81.94,92.06,4.33,1.95,15.28
23796,Minnesota,Heron Lake-Okabena Elementary,,,Jackson,11.0,81.82,92.06,4.33,1.95,6.29
23797,Minnesota,Immanuel Lutheran,,,,11.0,81.82,92.06,4.33,1.95,6.29
23798,Minnesota,Pine Point Elementary,,,Becker,11.0,81.82,92.06,4.33,1.95,6.29
23799,Minnesota,Trinity Lutheran,,,Carver,22.0,81.82,92.06,4.33,1.95,18.18
23800,Minnesota,Glyndon-Felton Elementary,,,Clay,49.0,81.63,92.06,4.33,1.95,6.29
23801,Minnesota,Heritage Christian Academy,,,Hennepin,27.0,81.48,92.06,4.33,1.95,18.52
23802,Minnesota,Hennepin Elementary,,,Hennepin,70.0,81.43,92.06,4.33,1.95,4.29
23803,Minnesota,Badger Elementary,,,Roseau,16.0,81.25,92.06,4.33,1.95,12.5
23804,Minnesota,Kelliher Elementary,,,Beltrami,16.0,81.25,92.06,4.33,1.95,6.29
23805,Minnesota,Lake Benton Elementary,,,Lincoln,16.0,81.25,92.06,4.33,1.95,6.25
23806,Minnesota,Sacred Heart,,,Stearns,16.0,81.25,92.06,4.33,1.95,12.5
23807,Minnesota,Trinity Lutheran,,,Anoka,16.0,81.25,92.06,4.33,1.95,6.29
23808,Minnesota,Zion Lutheran-Mayer,,,Carver,16.0,81.25,92.06,4.33,1.95,6.29
23809,Minnesota,H.O.P.E. Academy,,,Ramsey,53.0,81.13,92.06,4.33,1.95,6.29
23810,Minnesota,Hazel Park Preparatory Academy,,,Ramsey,47.0,80.85,92.06,4.33,1.95,2.13
23811,Minnesota,Bigfork Elementary,,,Itasca,26.0,80.77,92.06,4.33,1.95,19.23
23812,Minnesota,G.F.W. Elementary,,,Sibley,52.0,80.77,92.06,4.33,1.95,1.92
23813,Minnesota,New Millennium Academy Charter Sch,,,Hennepin,98.0,80.61,92.06,4.33,1.95,6.29
23814,Minnesota,Legacy Christian Academy,,,Anoka,36.0,80.56,92.06,4.33,1.95,16.67
23815,Minnesota,Dowling Urban Environmental Learning Center,,,Hennepin,77.0,80.52,92.06,4.33,1.95,1.3
23816,Minnesota,Anishinabe Academy,,,Hennepin,41.0,80.49,92.06,4.33,1.95,6.29
23817,Minnesota,Nokomis North,,,Ramsey,82.0,80.49,92.06,4.33,1.95,1.22
23818,Minnesota,Central Elementary,,,,66.0,80.3,92.06,4.33,1.95,1.52
23819,Minnesota,Central Lutheran,,,Ramsey,15.0,80.0,92.06,4.33,1.95,6.29
23820,Minnesota,Crosslake Community Charter,,,Crow Wing,15.0,80.0,92.06,4.33,1.95,13.33
23821,Minnesota,Faith Christian,,,Becker,5.0,80.0,92.06,4.33,1.95,6.29
23822,Minnesota,Friends School Of Minnesota,,,Ramsey,15.0,80.0,92.06,4.33,1.95,6.67
23823,Minnesota,Great Expectations,,,Cook,15.0,80.0,92.06,4.33,1.95,6.67
23824,Minnesota,Hope Christian Academy,,,Washington,5.0,80.0,92.06,4.33,1.95,6.29
23825,Minnesota,Life Academy,,,Hennepin,5.0,80.0,92.06,4.33,1.95,6.29
23826,Minnesota,Loveworks Academy For Arts,,,Hennepin,40.0,80.0,92.06,4.33,1.95,6.29
23827,Minnesota,Minnesota New Country,,,Sibley,15.0,80.0,92.06,4.33,1.95,6.67
23828,Minnesota,Morning Son Christian,,,Otter Tail,10.0,80.0,92.06,4.33,1.95,20.0
23829,Minnesota,New Heights School Inc.,,,Washington,5.0,80.0,92.06,4.33,1.95,6.29
23830,Minnesota,New Testament Christian,,,Douglas,5.0,80.0,92.06,4.33,1.95,20.0
23831,Minnesota,Prairie Creek Community,,,Dakota,30.0,80.0,92.06,4.33,1.95,16.67
23832,Minnesota,Worthington Christian,,,Nobles,10.0,80.0,92.06,4.33,1.95,20.0
23833,Minnesota,Four Seasons,,,Ramsey,83.0,79.52,92.06,4.33,1.95,2.41
23834,Minnesota,Minnesota Early Learning Academy,,,,39.0,79.49,92.06,4.33,1.95,6.29
23835,Minnesota,Discovery Charter Elementary,,,Dakota,34.0,79.41,92.06,4.33,1.95,6.29
23836,Minnesota,Prodeo Academy Pk-8,,,Hennepin,87.0,79.31,92.06,4.33,1.95,6.29
23837,Minnesota,Northeast College Prep,,,Hennepin,43.0,79.07,92.06,4.33,1.95,6.29
23838,Minnesota,Goodridge Elementary,,,Pennington,19.0,78.95,92.06,4.33,1.95,6.29
23839,Minnesota,St Bartholomew,,,Hennepin,14.0,78.57,92.06,4.33,1.95,21.43
23840,Minnesota,St Elizabeth Ann Seton,,,Stearns,14.0,78.57,92.06,4.33,1.95,14.29
23841,Minnesota,Cambridge Christian,,,Isanti,9.0,77.78,92.06,4.33,1.95,6.29
23842,Minnesota,Discovery Woods Montessori,,,Crow Wing,18.0,77.78,92.06,4.33,1.95,11.11
23843,Minnesota,Green Isle Community,,,Sibley,9.0,77.78,92.06,4.33,1.95,6.29
23844,Minnesota,St Henry,,,Otter Tail,18.0,77.78,92.06,4.33,1.95,6.29
23845,Minnesota,St Martins Lutheran,,,Winona,9.0,77.78,92.06,4.33,1.95,6.29
23846,Minnesota,St Matthews Lutheran,,,Winona,9.0,77.78,92.06,4.33,1.95,11.11
23847,Minnesota,Stride Academy Charter,,,Stearns,36.0,77.78,92.06,4.33,1.95,2.78
23848,Minnesota,Ponemah Elementary,,,Beltrami,22.0,77.27,92.06,4.33,1.95,6.29
23849,Minnesota,Maxfield,,,Ramsey,35.0,77.14,92.06,4.33,1.95,6.29
23850,Minnesota,Living Hope Lutheran,,,Scott,13.0,76.92,92.06,4.33,1.95,23.08
23851,Minnesota,Minnesota Math And Science Academy,,,Ramsey,52.0,76.92,92.06,4.33,1.95,6.29
23852,Minnesota,Rushford-Peterson Elementary,,,Fillmore,39.0,76.92,92.06,4.33,1.95,6.29
